Model,MDO3014
Firmware Version,1.20

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.001
Horizontal Delay,-0.00064
Sample Interval,1e-07
Record Length,100000
Gating,58.300% to 61.300%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.01
Vertical Position,0
,
,
,
Label,
TIME,"MATH<CH2-CH1>"
2.347000e-04,0.00641875
2.348000e-04,0.00627813
2.349000e-04,0.00634062
2.350000e-04,0.00625938
2.351000e-04,0.00629844
2.352000e-04,0.00622656
2.353000e-04,0.00625938
2.354000e-04,0.0062875
2.355000e-04,0.0062
2.356000e-04,0.00625
2.357000e-04,0.00619531
2.358000e-04,0.00634531
2.359000e-04,0.0061375
2.360000e-04,0.00619062
2.361000e-04,0.00625313
2.362000e-04,0.00621875
2.363000e-04,0.00628125
2.364000e-04,0.0062125
2.365000e-04,0.00625938
2.366000e-04,0.0063875
2.367000e-04,0.00619375
2.368000e-04,0.00607188
2.369000e-04,0.00620625
2.370000e-04,0.006025
2.371000e-04,0.00620625
2.372000e-04,0.00610313
2.373000e-04,0.00618438
2.374000e-04,0.0061625
2.375000e-04,0.00607188
2.376000e-04,0.00613906
2.377000e-04,0.00605625
2.378000e-04,0.00592813
2.379000e-04,0.00599688
2.380000e-04,0.00605
2.381000e-04,0.00603906
2.382000e-04,0.0061625
2.383000e-04,0.00601563
2.384000e-04,0.00603594
2.385000e-04,0.006
2.386000e-04,0.00608906
2.387000e-04,0.00595313
2.388000e-04,0.00605156
2.389000e-04,0.00615
2.390000e-04,0.00608125
2.391000e-04,0.00594375
2.392000e-04,0.00594375
2.393000e-04,0.0059375
2.394000e-04,0.00607031
2.395000e-04,0.00597812
2.396000e-04,0.005975
2.397000e-04,0.00606875
2.398000e-04,0.00593125
2.399000e-04,0.005925
2.400000e-04,0.005925
2.401000e-04,0.00585938
2.402000e-04,0.00599375
2.403000e-04,0.00601406
2.404000e-04,0.005825
2.405000e-04,0.00589375
2.406000e-04,0.00593906
2.407000e-04,0.00581875
2.408000e-04,0.005925
2.409000e-04,0.00590156
2.410000e-04,0.00589375
2.411000e-04,0.00585313
2.412000e-04,0.00589375
2.413000e-04,0.00587813
2.414000e-04,0.00590938
2.415000e-04,0.00590625
2.416000e-04,0.00587344
2.417000e-04,0.00583438
2.418000e-04,0.00577188
2.419000e-04,0.00589531
2.420000e-04,0.00577188
2.421000e-04,0.00574688
2.422000e-04,0.00584531
2.423000e-04,0.00583438
2.424000e-04,0.00586406
2.425000e-04,0.0057625
2.426000e-04,0.00578438
2.427000e-04,0.0057625
2.428000e-04,0.00586563
2.429000e-04,0.00571875
2.430000e-04,0.005775
2.431000e-04,0.00579687
2.432000e-04,0.005775
2.433000e-04,0.00579687
2.434000e-04,0.00563125
2.435000e-04,0.00569531
2.436000e-04,0.0057875
2.437000e-04,0.00571563
2.438000e-04,0.00573125
2.439000e-04,0.00566875
2.440000e-04,0.00576406
2.441000e-04,0.00576406
2.442000e-04,0.00571563
2.443000e-04,0.00573125
2.444000e-04,0.00572188
2.445000e-04,0.00561875
2.446000e-04,0.0057625
2.447000e-04,0.00569531
2.448000e-04,0.00567813
2.449000e-04,0.00572656
2.450000e-04,0.00561094
2.451000e-04,0.00563125
2.452000e-04,0.0056375
2.453000e-04,0.00566563
2.454000e-04,0.00575469
2.455000e-04,0.00566563
2.456000e-04,0.00567813
2.457000e-04,0.00560625
2.458000e-04,0.00565313
2.459000e-04,0.00562813
2.460000e-04,0.00543594
2.461000e-04,0.00552187
2.462000e-04,0.00559844
2.463000e-04,0.0056125
2.464000e-04,0.00565469
2.465000e-04,0.00566875
2.466000e-04,0.00565
2.467000e-04,0.0055875
2.468000e-04,0.00550313
2.469000e-04,0.00554219
2.470000e-04,0.00548125
2.471000e-04,0.00544375
2.472000e-04,0.0054625
2.473000e-04,0.00562188
2.474000e-04,0.00555625
2.475000e-04,0.00544688
2.476000e-04,0.0054625
2.477000e-04,0.00547031
2.478000e-04,0.00554375
2.479000e-04,0.00555938
2.480000e-04,0.005525
2.481000e-04,0.00561094
2.482000e-04,0.00543437
2.483000e-04,0.00554063
2.484000e-04,0.00543125
2.485000e-04,0.00539375
2.486000e-04,0.00547969
2.487000e-04,0.0055375
2.488000e-04,0.00544844
2.489000e-04,0.00542188
2.490000e-04,0.00536875
2.491000e-04,0.00541875
2.492000e-04,0.00545469
2.493000e-04,0.00543594
2.494000e-04,0.00535313
2.495000e-04,0.00541875
2.496000e-04,0.00536875
2.497000e-04,0.00541875
2.498000e-04,0.0055125
2.499000e-04,0.00538438
2.500000e-04,0.00540312
2.501000e-04,0.00548281
2.502000e-04,0.00534844
2.503000e-04,0.00533594
2.504000e-04,0.0054375
2.505000e-04,0.00528281
2.506000e-04,0.00537187
2.507000e-04,0.00530313
2.508000e-04,0.00538125
2.509000e-04,0.00541875
2.510000e-04,0.00536406
2.511000e-04,0.00539063
2.512000e-04,0.00537656
2.513000e-04,0.00530781
2.514000e-04,0.00535
2.515000e-04,0.00534688
2.516000e-04,0.00525625
2.517000e-04,0.00522813
2.518000e-04,0.005275
2.519000e-04,0.00537344
2.520000e-04,0.00525
2.521000e-04,0.0052875
2.522000e-04,0.00527188
2.523000e-04,0.00540469
2.524000e-04,0.00526563
2.525000e-04,0.00530781
2.526000e-04,0.00521094
2.527000e-04,0.00529688
2.528000e-04,0.005275
2.529000e-04,0.00525781
2.530000e-04,0.00522656
2.531000e-04,0.00520469
2.532000e-04,0.00530156
2.533000e-04,0.00513125
2.534000e-04,0.005175
2.535000e-04,0.00521563
2.536000e-04,0.00522187
2.537000e-04,0.0051875
2.538000e-04,0.00518125
2.539000e-04,0.00517188
2.540000e-04,0.00521406
2.541000e-04,0.00510156
2.542000e-04,0.00525938
2.543000e-04,0.00526406
2.544000e-04,0.00513438
2.545000e-04,0.00526875
2.546000e-04,0.00515625
2.547000e-04,0.005275
2.548000e-04,0.0050875
2.549000e-04,0.0051
2.550000e-04,0.00520313
2.551000e-04,0.00514063
2.552000e-04,0.00502969
2.553000e-04,0.00512188
2.554000e-04,0.00515313
2.555000e-04,0.00512188
2.556000e-04,0.00505781
2.557000e-04,0.0051
2.558000e-04,0.005075
2.559000e-04,0.00516563
2.560000e-04,0.00505
2.561000e-04,0.00505156
2.562000e-04,0.0051125
2.563000e-04,0.00510156
2.564000e-04,0.00506875
2.565000e-04,0.0050625
2.566000e-04,0.00500625
2.567000e-04,0.00512188
2.568000e-04,0.00504375
2.569000e-04,0.00505156
2.570000e-04,0.00509531
2.571000e-04,0.00507813
2.572000e-04,0.00502813
2.573000e-04,0.00513438
2.574000e-04,0.00497812
2.575000e-04,0.00500469
2.576000e-04,0.00503438
2.577000e-04,0.00500625
2.578000e-04,0.0049125
2.579000e-04,0.00501563
2.580000e-04,0.00495
2.581000e-04,0.00500625
2.582000e-04,0.00516094
2.583000e-04,0.0050375
2.584000e-04,0.00502656
2.585000e-04,0.00497812
2.586000e-04,0.00490469
2.587000e-04,0.0049625
2.588000e-04,0.005025
2.589000e-04,0.00497656
2.590000e-04,0.00494687
2.591000e-04,0.00498281
2.592000e-04,0.00488281
2.593000e-04,0.00486406
2.594000e-04,0.00497031
2.595000e-04,0.00480469
2.596000e-04,0.00488437
2.597000e-04,0.00499063
2.598000e-04,0.00491562
2.599000e-04,0.00504688
2.600000e-04,0.004925
2.601000e-04,0.00474375
2.602000e-04,0.00505313
2.603000e-04,0.00487344
2.604000e-04,0.00485625
2.605000e-04,0.00503438
2.606000e-04,0.00489375
2.607000e-04,0.00491875
2.608000e-04,0.00489531
2.609000e-04,0.00493438
2.610000e-04,0.00487813
2.611000e-04,0.00490625
2.612000e-04,0.00493125
2.613000e-04,0.00496875
2.614000e-04,0.00473594
2.615000e-04,0.00505156
2.616000e-04,0.00488125
2.617000e-04,0.0049
2.618000e-04,0.00482656
2.619000e-04,0.00481875
2.620000e-04,0.00483594
2.621000e-04,0.00486094
2.622000e-04,0.00476719
2.623000e-04,0.00472969
2.624000e-04,0.00479375
2.625000e-04,0.00481563
2.626000e-04,0.00480469
2.627000e-04,0.00476406
2.628000e-04,0.00484219
2.629000e-04,0.00476562
2.630000e-04,0.00478281
2.631000e-04,0.00477188
2.632000e-04,0.00485625
2.633000e-04,0.0047625
2.634000e-04,0.00475313
2.635000e-04,0.00476562
2.636000e-04,0.00484531
2.637000e-04,0.00490938
2.638000e-04,0.00481875
2.639000e-04,0.0046625
2.640000e-04,0.00476875
2.641000e-04,0.00477188
2.642000e-04,0.00485156
2.643000e-04,0.004775
2.644000e-04,0.00475625
2.645000e-04,0.00479063
2.646000e-04,0.00485
2.647000e-04,0.00477813
2.648000e-04,0.00479531
2.649000e-04,0.00480938
2.650000e-04,0.0047
2.651000e-04,0.00469063
2.652000e-04,0.00475938
2.653000e-04,0.00468438
2.654000e-04,0.00475313
2.655000e-04,0.00477813
2.656000e-04,0.00471875
2.657000e-04,0.00459063
2.658000e-04,0.00478125
2.659000e-04,0.00461875
2.660000e-04,0.00467656
2.661000e-04,0.00471875
2.662000e-04,0.00471094
2.663000e-04,0.00468438
2.664000e-04,0.00470625
2.665000e-04,0.00466719
2.666000e-04,0.00471875
2.667000e-04,0.00460938
2.668000e-04,0.00462813
2.669000e-04,0.00460938
2.670000e-04,0.00458125
2.671000e-04,0.00472813
2.672000e-04,0.00458906
2.673000e-04,0.00459688
2.674000e-04,0.00460313
2.675000e-04,0.00471875
2.676000e-04,0.00455938
2.677000e-04,0.00472969
2.678000e-04,0.00473437
2.679000e-04,0.00466875
2.680000e-04,0.00463281
2.681000e-04,0.00471406
2.682000e-04,0.00468438
2.683000e-04,0.00458906
2.684000e-04,0.00459688
2.685000e-04,0.00457813
2.686000e-04,0.00471094
2.687000e-04,0.00465469
2.688000e-04,0.00474375
2.689000e-04,0.00456875
2.690000e-04,0.00474844
2.691000e-04,0.00449531
2.692000e-04,0.00465156
2.693000e-04,0.00458125
2.694000e-04,0.00451875
2.695000e-04,0.00465156
2.696000e-04,0.00463438
2.697000e-04,0.00450313
2.698000e-04,0.00453594
2.699000e-04,0.00457188
2.700000e-04,0.00445469
2.701000e-04,0.00450781
2.702000e-04,0.00454844
2.703000e-04,0.00449062
2.704000e-04,0.004425
2.705000e-04,0.0044
2.706000e-04,0.00445625
2.707000e-04,0.00449531
2.708000e-04,0.0045
2.709000e-04,0.00450625
2.710000e-04,0.00449531
2.711000e-04,0.00452031
2.712000e-04,0.00445781
2.713000e-04,0.00452187
2.714000e-04,0.00449688
2.715000e-04,0.00440781
2.716000e-04,0.00442344
2.717000e-04,0.00447656
2.718000e-04,0.00439063
2.719000e-04,0.0044625
2.720000e-04,0.00460938
2.721000e-04,0.00445781
2.722000e-04,0.00450313
2.723000e-04,0.00448594
2.724000e-04,0.00448438
2.725000e-04,0.00441875
2.726000e-04,0.00446562
2.727000e-04,0.00460313
2.728000e-04,0.004325
2.729000e-04,0.00444688
2.730000e-04,0.00447031
2.731000e-04,0.00445781
2.732000e-04,0.00451875
2.733000e-04,0.00455
2.734000e-04,0.00447188
2.735000e-04,0.00443125
2.736000e-04,0.00449844
2.737000e-04,0.00432969
2.738000e-04,0.00441875
2.739000e-04,0.0043375
2.740000e-04,0.00436563
2.741000e-04,0.00450938
2.742000e-04,0.00444375
2.743000e-04,0.00444375
2.744000e-04,0.00443906
2.745000e-04,0.00450938
2.746000e-04,0.00444375
2.747000e-04,0.00443125
2.748000e-04,0.0044625
2.749000e-04,0.004375
2.750000e-04,0.00439375
2.751000e-04,0.00436563
2.752000e-04,0.00435938
2.753000e-04,0.00439063
2.754000e-04,0.00436875
2.755000e-04,0.00440938
2.756000e-04,0.00436094
2.757000e-04,0.00435
2.758000e-04,0.00435938
2.759000e-04,0.00439063
2.760000e-04,0.00440312
2.761000e-04,0.00433438
2.762000e-04,0.00426875
2.763000e-04,0.0043875
2.764000e-04,0.00431406
2.765000e-04,0.00425
2.766000e-04,0.0043625
2.767000e-04,0.00430937
2.768000e-04,0.00424687
2.769000e-04,0.0041875
2.770000e-04,0.00425156
2.771000e-04,0.00429375
2.772000e-04,0.00434375
2.773000e-04,0.00419219
2.774000e-04,0.00436563
2.775000e-04,0.00424375
2.776000e-04,0.00423281
2.777000e-04,0.00434375
2.778000e-04,0.00430625
2.779000e-04,0.00420313
2.780000e-04,0.00425625
2.781000e-04,0.00424375
2.782000e-04,0.00429375
2.783000e-04,0.00433906
2.784000e-04,0.0042875
2.785000e-04,0.00433125
2.786000e-04,0.0043
2.787000e-04,0.00425
2.788000e-04,0.00415781
2.789000e-04,0.00414063
2.790000e-04,0.0040875
2.791000e-04,0.00412812
2.792000e-04,0.00405625
2.793000e-04,0.00417969
2.794000e-04,0.00418281
2.795000e-04,0.00426875
2.796000e-04,0.0041625
2.797000e-04,0.00420313
2.798000e-04,0.00417969
2.799000e-04,0.00420313
2.800000e-04,0.00411094
2.801000e-04,0.00419688
2.802000e-04,0.00419062
2.803000e-04,0.00424063
2.804000e-04,0.00414375
2.805000e-04,0.00424375
2.806000e-04,0.00421875
2.807000e-04,0.00420625
2.808000e-04,0.00411563
2.809000e-04,0.0042
2.810000e-04,0.00409063
2.811000e-04,0.00422187
2.812000e-04,0.00421094
2.813000e-04,0.00425625
2.814000e-04,0.00422813
2.815000e-04,0.00414688
2.816000e-04,0.004225
2.817000e-04,0.00418125
2.818000e-04,0.00428437
2.819000e-04,0.00407187
2.820000e-04,0.0040375
2.821000e-04,0.0041375
2.822000e-04,0.00410156
2.823000e-04,0.00416094
2.824000e-04,0.0040625
2.825000e-04,0.00398438
2.826000e-04,0.00415469
2.827000e-04,0.00413594
2.828000e-04,0.004075
2.829000e-04,0.0042125
2.830000e-04,0.00415156
2.831000e-04,0.00409844
2.832000e-04,0.00411719
2.833000e-04,0.00406719
2.834000e-04,0.00414063
2.835000e-04,0.00399844
2.836000e-04,0.004275
2.837000e-04,0.00408438
2.838000e-04,0.00415625
2.839000e-04,0.00417813
2.840000e-04,0.0041
2.841000e-04,0.00413125
2.842000e-04,0.00416875
2.843000e-04,0.00415
2.844000e-04,0.00403125
2.845000e-04,0.00408281
2.846000e-04,0.00415469
2.847000e-04,0.00403125
2.848000e-04,0.00408281
2.849000e-04,0.00408281
2.850000e-04,0.00402188
2.851000e-04,0.00404062
2.852000e-04,0.00405781
2.853000e-04,0.00401094
2.854000e-04,0.00410781
2.855000e-04,0.00400625
2.856000e-04,0.00405
2.857000e-04,0.00392188
2.858000e-04,0.00400937
2.859000e-04,0.00406094
2.860000e-04,0.00405625
2.861000e-04,0.00406719
2.862000e-04,0.00409687
2.863000e-04,0.00405938
2.864000e-04,0.00405313
