Model,MDO3014
Firmware Version,1.20

Waveform Type,ANALOG,,,Waveform Type,ANALOG
-1.072200e-03,0.0500281,0.0469094,,-1.072200e-03,-0.00312188
-1.072100e-03,0.0500094,0.0468625,,-1.072100e-03,-0.00312813
-1.072000e-03,0.05,0.0469156,,-1.072000e-03,-0.00309063
-1.071900e-03,0.0500188,0.0469406,,-1.071900e-03,-0.00307344
-1.071800e-03,0.0500312,0.0469625,,-1.071800e-03,-0.00305469
-1.071700e-03,0.0499906,0.0468844,,-1.071700e-03,-0.00309844
-1.071600e-03,0.0500156,0.046875,,-1.071600e-03,-0.003125
-1.071500e-03,0.0499938,0.0468875,,-1.071500e-03,-0.00309375
-1.071400e-03,0.050025,0.046925,,-1.071400e-03,-0.00310312
-1.071300e-03,0.049975,0.0469875,,-1.071300e-03,-0.00298125
-1.071200e-03,0.0499687,0.0469688,,-1.071200e-03,-0.00300625
-1.071100e-03,0.0499781,0.0469219,,-1.071100e-03,-0.00305156
-1.071000e-03,0.0500156,0.0469969,,-1.071000e-03,-0.00300625
-1.070900e-03,0.0500406,0.0468906,,-1.070900e-03,-0.00315781
-1.070800e-03,0.0500563,0.0469844,,-1.070800e-03,-0.00307031
-1.070700e-03,0.0500125,0.046875,,-1.070700e-03,-0.00311719
-1.070600e-03,0.0499969,0.0469594,,-1.070600e-03,-0.00304063
-1.070500e-03,0.0499469,0.0470188,,-1.070500e-03,-0.00295
-1.070400e-03,0.0499969,0.0469219,,-1.070400e-03,-0.00307813
-1.070300e-03,0.0499844,0.0469406,,-1.070300e-03,-0.00304063
-1.070200e-03,0.0499813,0.0468906,,-1.070200e-03,-0.00309531
-1.070100e-03,0.0500594,0.0469406,,-1.070100e-03,-0.00311875
-1.070000e-03,0.0499969,0.0469688,,-1.070000e-03,-0.00302656
-1.069900e-03,0.0499687,0.0469531,,-1.069900e-03,-0.00302031
-1.069800e-03,0.0499969,0.0469156,,-1.069800e-03,-0.00309219
-1.069700e-03,0.0500188,0.0470344,,-1.069700e-03,-0.00297031
-1.069600e-03,0.0499531,0.0468187,,-1.069600e-03,-0.003125
-1.069500e-03,0.0500031,0.0469094,,-1.069500e-03,-0.003075
-1.069400e-03,0.0499531,0.0469563,,-1.069400e-03,-0.00297656
-1.069300e-03,0.05,0.0469781,,-1.069300e-03,-0.00301875
-1.069200e-03,0.0500156,0.0469313,,-1.069200e-03,-0.00309531
-1.069100e-03,0.0499844,0.0469688,,-1.069100e-03,-0.00301875
-1.069000e-03,0.0500281,0.0469844,,-1.069000e-03,-0.00302656
-1.068900e-03,0.0500656,0.0469844,,-1.068900e-03,-0.00307969
-1.068800e-03,0.0500281,0.0469344,,-1.068800e-03,-0.00309219
-1.068700e-03,0.0499969,0.0469625,,-1.068700e-03,-0.00304375
-1.068600e-03,0.0499687,0.047,,-1.068600e-03,-0.00296719
-1.068500e-03,0.050075,0.0469969,,-1.068500e-03,-0.00306094
-1.068400e-03,0.0499344,0.0468969,,-1.068400e-03,-0.003025
-1.068300e-03,0.0500063,0.0470156,,-1.068300e-03,-0.0029875
-1.068200e-03,0.050025,0.0469781,,-1.068200e-03,-0.00304219
-1.068100e-03,0.0499844,0.0469938,,-1.068100e-03,-0.00298594
-1.068000e-03,0.0500125,0.047025,,-1.068000e-03,-0.00298438
-1.067900e-03,0.0499844,0.0469969,,-1.067900e-03,-0.00297031
-1.067800e-03,0.0499719,0.0470062,,-1.067800e-03,-0.00297344
-1.067700e-03,0.050025,0.0469563,,-1.067700e-03,-0.00306406
-1.067600e-03,0.05005,0.0469188,,-1.067600e-03,-0.00312188
-1.067500e-03,0.0499406,0.0469906,,-1.067500e-03,-0.00293594
-1.067400e-03,0.0500156,0.0469563,,-1.067400e-03,-0.00305625
-1.067300e-03,0.049975,0.0470062,,-1.067300e-03,-0.00297969
-1.067200e-03,0.0499719,0.0469375,,-1.067200e-03,-0.00301875
-1.067100e-03,0.0499969,0.0469281,,-1.067100e-03,-0.00307969
-1.067000e-03,0.0499594,0.0469375,,-1.067000e-03,-0.00303438
-1.066900e-03,0.0499906,0.0470219,,-1.066900e-03,-0.00297344
-1.066800e-03,0.0500125,0.0469781,,-1.066800e-03,-0.0030125
-1.066700e-03,0.049975,0.0469031,,-1.066700e-03,-0.00307813
-1.066600e-03,0.0499313,0.0469938,,-1.066600e-03,-0.00292656
-1.066500e-03,0.0500063,0.0469563,,-1.066500e-03,-0.00303906
-1.066400e-03,0.0499094,0.0469688,,-1.066400e-03,-0.00291875
-1.066300e-03,0.0500156,0.0469156,,-1.066300e-03,-0.00311094
-1.066200e-03,0.0500031,0.0469813,,-1.066200e-03,-0.00303125
-1.066100e-03,0.0500063,0.0469969,,-1.066100e-03,-0.00300313
-1.066000e-03,0.0500125,0.0469781,,-1.066000e-03,-0.003025
-1.065900e-03,0.0499656,0.0469156,,-1.065900e-03,-0.0030625
-1.065800e-03,0.0500094,0.04705,,-1.065800e-03,-0.00295938
-1.065700e-03,0.0499563,0.0469781,,-1.065700e-03,-0.00296719
-1.065600e-03,0.0499469,0.0469906,,-1.065600e-03,-0.00295938
-1.065500e-03,0.0500156,0.047,,-1.065500e-03,-0.00301563
-1.065400e-03,0.0499875,0.0470156,,-1.065400e-03,-0.002975
-1.065300e-03,0.0499719,0.0470062,,-1.065300e-03,-0.00294688
-1.065200e-03,0.0499031,0.04705,,-1.065200e-03,-0.00283125
-1.065100e-03,0.0499625,0.0470687,,-1.065100e-03,-0.00287813
-1.065000e-03,0.0500125,0.0469781,,-1.065000e-03,-0.00303281
-1.064900e-03,0.05,0.0470094,,-1.064900e-03,-0.00298906
-1.064800e-03,0.0499813,0.0470062,,-1.064800e-03,-0.00296094
-1.064700e-03,0.0499687,0.0470156,,-1.064700e-03,-0.00293906
-1.064600e-03,0.049975,0.0470469,,-1.064600e-03,-0.00291406
-1.064500e-03,0.05,0.0469906,,-1.064500e-03,-0.00301875
-1.064400e-03,0.0499781,0.04695,,-1.064400e-03,-0.00302656
-1.064300e-03,0.0500281,0.0470062,,-1.064300e-03,-0.00301406
-1.064200e-03,0.0499969,0.0470188,,-1.064200e-03,-0.00298125
-1.064100e-03,0.050025,0.0470687,,-1.064100e-03,-0.00292187
-1.064000e-03,0.0500094,0.0469469,,-1.064000e-03,-0.00303906
-1.063900e-03,0.0499938,0.0469656,,-1.063900e-03,-0.003025
-1.063800e-03,0.0499563,0.0470375,,-1.063800e-03,-0.00291563
-1.063700e-03,0.0500094,0.047075,,-1.063700e-03,-0.00292656
-1.063600e-03,0.0499875,0.046925,,-1.063600e-03,-0.00304844
-1.063500e-03,0.04995,0.0470188,,-1.063500e-03,-0.00294688
-1.063400e-03,0.0499563,0.0470813,,-1.063400e-03,-0.002875
-1.063300e-03,0.0500438,0.0471188,,-1.063300e-03,-0.00291094
-1.063200e-03,0.0499094,0.0470687,,-1.063200e-03,-0.00283906
-1.063100e-03,0.0499656,0.0469563,,-1.063100e-03,-0.00302031
-1.063000e-03,0.0499469,0.0469906,,-1.063000e-03,-0.00295938
-1.062900e-03,0.049925,0.0470469,,-1.062900e-03,-0.00289375
-1.062800e-03,0.0499375,0.0470313,,-1.062800e-03,-0.00291406
-1.062700e-03,0.0499375,0.0469781,,-1.062700e-03,-0.00295
-1.062600e-03,0.0500094,0.0470094,,-1.062600e-03,-0.00299687
-1.062500e-03,0.0499469,0.04695,,-1.062500e-03,-0.00298594
-1.062400e-03,0.0499656,0.0469344,,-1.062400e-03,-0.003025
-1.062300e-03,0.049925,0.04705,,-1.062300e-03,-0.00287188
-1.062200e-03,0.0499219,0.0470219,,-1.062200e-03,-0.00288438
-1.062100e-03,0.0500188,0.0470188,,-1.062100e-03,-0.00299219
-1.062000e-03,0.0499438,0.0469844,,-1.062000e-03,-0.00295938
-1.061900e-03,0.049975,0.047,,-1.061900e-03,-0.00298438
-1.061800e-03,0.0499906,0.0470875,,-1.061800e-03,-0.0029125
-1.061700e-03,0.0499938,0.0470344,,-1.061700e-03,-0.00296719
-1.061600e-03,0.0499906,0.0470156,,-1.061600e-03,-0.00296562
-1.061500e-03,0.049975,0.047025,,-1.061500e-03,-0.00294531
-1.061400e-03,0.0499469,0.04705,,-1.061400e-03,-0.00290156
-1.061300e-03,0.0499438,0.0470313,,-1.061300e-03,-0.0028875
-1.061200e-03,0.05,0.0469875,,-1.061200e-03,-0.0030125
-1.061100e-03,0.0499531,0.0469844,,-1.061100e-03,-0.00294688
-1.061000e-03,0.04995,0.0470313,,-1.061000e-03,-0.00290625
-1.060900e-03,0.0500188,0.0469969,,-1.060900e-03,-0.00302656
-1.060800e-03,0.0499906,0.0469906,,-1.060800e-03,-0.00299687
-1.060700e-03,0.049975,0.0470531,,-1.060700e-03,-0.00290938
-1.060600e-03,0.0499875,0.0469844,,-1.060600e-03,-0.00300313
-1.060500e-03,0.0500156,0.047075,,-1.060500e-03,-0.00293906
-1.060400e-03,0.0498875,0.0470125,,-1.060400e-03,-0.00287031
-1.060300e-03,0.0499625,0.0470344,,-1.060300e-03,-0.00292656
-1.060200e-03,0.0499406,0.0470687,,-1.060200e-03,-0.00286094
-1.060100e-03,0.04995,0.047,,-1.060100e-03,-0.00292813
-1.060000e-03,0.049925,0.0469406,,-1.060000e-03,-0.00297656
-1.059900e-03,0.0499313,0.0470281,,-1.059900e-03,-0.00289531
-1.059800e-03,0.0499125,0.0469906,,-1.059800e-03,-0.0029375
-1.059700e-03,0.0499281,0.0470375,,-1.059700e-03,-0.00286875
-1.059600e-03,0.0499625,0.0470625,,-1.059600e-03,-0.00290938
-1.059500e-03,0.0500594,0.0469969,,-1.059500e-03,-0.00302656
-1.059400e-03,0.0500375,0.0470781,,-1.059400e-03,-0.00295
-1.059300e-03,0.0499687,0.0470188,,-1.059300e-03,-0.00292813
-1.059200e-03,0.0499219,0.0470125,,-1.059200e-03,-0.00290156
-1.059100e-03,0.0499563,0.0470438,,-1.059100e-03,-0.00288594
-1.059000e-03,0.04995,0.0470938,,-1.059000e-03,-0.00282813
-1.058900e-03,0.0499594,0.0471094,,-1.058900e-03,-0.00284531
-1.058800e-03,0.0499563,0.0470219,,-1.058800e-03,-0.0029375
-1.058700e-03,0.0499281,0.0470906,,-1.058700e-03,-0.00282813
-1.058600e-03,0.0499813,0.0470563,,-1.058600e-03,-0.00293438
-1.058500e-03,0.0499281,0.0470781,,-1.058500e-03,-0.00283906
-1.058400e-03,0.0500063,0.0469969,,-1.058400e-03,-0.00299219
-1.058300e-03,0.0499781,0.047025,,-1.058300e-03,-0.00295938
-1.058200e-03,0.05,0.0470813,,-1.058200e-03,-0.002925
-1.058100e-03,0.049875,0.0470844,,-1.058100e-03,-0.00278906
-1.058000e-03,0.0499156,0.0470656,,-1.058000e-03,-0.00282656
-1.057900e-03,0.049925,0.0470062,,-1.057900e-03,-0.00289219
-1.057800e-03,0.0499844,0.0470687,,-1.057800e-03,-0.00291875
-1.057700e-03,0.0499594,0.0470438,,-1.057700e-03,-0.00291406
-1.057600e-03,0.0499281,0.0469969,,-1.057600e-03,-0.00290781
-1.057500e-03,0.0499531,0.0470344,,-1.057500e-03,-0.00291719
-1.057400e-03,0.0499563,0.047075,,-1.057400e-03,-0.00286875
-1.057300e-03,0.0499844,0.047125,,-1.057300e-03,-0.00285156
-1.057200e-03,0.0499625,0.0471625,,-1.057200e-03,-0.00280313
-1.057100e-03,0.0499344,0.0470594,,-1.057100e-03,-0.00287813
-1.057000e-03,0.0499156,0.0471188,,-1.057000e-03,-0.0028
-1.056900e-03,0.0499625,0.0471063,,-1.056900e-03,-0.00284844
-1.056800e-03,0.0499094,0.0469844,,-1.056800e-03,-0.00290781
-1.056700e-03,0.0499813,0.0470656,,-1.056700e-03,-0.00293438
-1.056600e-03,0.0499563,0.0470813,,-1.056600e-03,-0.00286563
-1.056500e-03,0.04995,0.0471125,,-1.056500e-03,-0.00282188
-1.056400e-03,0.0499219,0.0471563,,-1.056400e-03,-0.0027625
-1.056300e-03,0.0499469,0.0470719,,-1.056300e-03,-0.00286094
-1.056200e-03,0.0499563,0.0470375,,-1.056200e-03,-0.00291406
-1.056100e-03,0.0499156,0.0470813,,-1.056100e-03,-0.00283594
-1.056000e-03,0.0498813,0.0470594,,-1.056000e-03,-0.00284688
-1.055900e-03,0.0499062,0.0470813,,-1.055900e-03,-0.00282188
-1.055800e-03,0.0499563,0.0470469,,-1.055800e-03,-0.00289375
-1.055700e-03,0.0499188,0.0470969,,-1.055700e-03,-0.0028125
-1.055600e-03,0.0499281,0.0471063,,-1.055600e-03,-0.002825
-1.055500e-03,0.0499375,0.0470406,,-1.055500e-03,-0.00290469
-1.055400e-03,0.0498938,0.047075,,-1.055400e-03,-0.00282813
-1.055300e-03,0.0498688,0.0470906,,-1.055300e-03,-0.00277344
-1.055200e-03,0.0499313,0.0470563,,-1.055200e-03,-0.00289375
-1.055100e-03,0.0498469,0.0470844,,-1.055100e-03,-0.00275469
-1.055000e-03,0.0498938,0.0470969,,-1.055000e-03,-0.00277969
-1.054900e-03,0.0499375,0.0470938,,-1.054900e-03,-0.00284688
-1.054800e-03,0.0499687,0.0471094,,-1.054800e-03,-0.00284219
-1.054700e-03,0.0500125,0.0471,,-1.054700e-03,-0.00289375
-1.054600e-03,0.0499469,0.0470938,,-1.054600e-03,-0.002825
-1.054500e-03,0.0499188,0.0470781,,-1.054500e-03,-0.00282344
-1.054400e-03,0.04995,0.0470219,,-1.054400e-03,-0.00291094
-1.054300e-03,0.0499656,0.0471312,,-1.054300e-03,-0.00281875
-1.054200e-03,0.04995,0.0470594,,-1.054200e-03,-0.00286094
-1.054100e-03,0.049975,0.0471125,,-1.054100e-03,-0.00285781
-1.054000e-03,0.0499719,0.047125,,-1.054000e-03,-0.00284375
-1.053900e-03,0.049975,0.0471094,,-1.053900e-03,-0.00286094
-1.053800e-03,0.0499469,0.0471344,,-1.053800e-03,-0.00280781
-1.053700e-03,0.0499719,0.0471563,,-1.053700e-03,-0.00283125
-1.053600e-03,0.0499094,0.0470438,,-1.053600e-03,-0.00285937
-1.053500e-03,0.0498688,0.04705,,-1.053500e-03,-0.00280313
-1.053400e-03,0.0499406,0.0470594,,-1.053400e-03,-0.00286563
-1.053300e-03,0.0498938,0.0470781,,-1.053300e-03,-0.00281875
-1.053200e-03,0.0499094,0.0470969,,-1.053200e-03,-0.00280313
-1.053100e-03,0.04995,0.0470344,,-1.053100e-03,-0.00289531
-1.053000e-03,0.0499094,0.0471094,,-1.053000e-03,-0.00277656
-1.052900e-03,0.0499625,0.0471188,,-1.052900e-03,-0.002825
-1.052800e-03,0.0499094,0.0471063,,-1.052800e-03,-0.00280625
-1.052700e-03,0.049925,0.0471531,,-1.052700e-03,-0.00276719
-1.052600e-03,0.0498719,0.0470969,,-1.052600e-03,-0.00277031
-1.052500e-03,0.04995,0.047175,,-1.052500e-03,-0.00277031
-1.052400e-03,0.0499156,0.0470625,,-1.052400e-03,-0.00285469
-1.052300e-03,0.0499406,0.0470781,,-1.052300e-03,-0.00284531
-1.052200e-03,0.0499719,0.047125,,-1.052200e-03,-0.00283438
-1.052100e-03,0.0498813,0.047125,,-1.052100e-03,-0.00274219
-1.052000e-03,0.0499156,0.0471906,,-1.052000e-03,-0.00272656
-1.051900e-03,0.0499563,0.0470687,,-1.051900e-03,-0.00289688
-1.051800e-03,0.0498469,0.0471063,,-1.051800e-03,-0.00272344
-1.051700e-03,0.0498938,0.0470563,,-1.051700e-03,-0.00282188
-1.051600e-03,0.0499,0.0471719,,-1.051600e-03,-0.00273594
-1.051500e-03,0.0499875,0.0471906,,-1.051500e-03,-0.0028
-1.051400e-03,0.0499719,0.0471656,,-1.051400e-03,-0.00280938
-1.051300e-03,0.049925,0.0470156,,-1.051300e-03,-0.00288125
-1.051200e-03,0.0499,0.0471438,,-1.051200e-03,-0.00274688
-1.051100e-03,0.0499406,0.0471844,,-1.051100e-03,-0.00274063
-1.051000e-03,0.0499125,0.0471625,,-1.051000e-03,-0.00274063
-1.050900e-03,0.0499875,0.047125,,-1.050900e-03,-0.00283281
-1.050800e-03,0.0499062,0.047175,,-1.050800e-03,-0.00272813
-1.050700e-03,0.0499375,0.047175,,-1.050700e-03,-0.00275156
-1.050600e-03,0.0498875,0.0472031,,-1.050600e-03,-0.0026875
-1.050500e-03,0.0499625,0.0471781,,-1.050500e-03,-0.00278594
-1.050400e-03,0.0499156,0.0470938,,-1.050400e-03,-0.00280625
-1.050300e-03,0.0499094,0.0471813,,-1.050300e-03,-0.00271719
-1.050200e-03,0.0498781,0.0471094,,-1.050200e-03,-0.00274531
-1.050100e-03,0.0499188,0.0471656,,-1.050100e-03,-0.00273594
-1.050000e-03,0.0498375,0.0471125,,-1.050000e-03,-0.00270937
-1.049900e-03,0.0499156,0.0470781,,-1.049900e-03,-0.00282188
-1.049800e-03,0.0499031,0.0471781,,-1.049800e-03,-0.0027125
-1.049700e-03,0.0499094,0.0471813,,-1.049700e-03,-0.0027125
-1.049600e-03,0.0498594,0.0472156,,-1.049600e-03,-0.00265
-1.049500e-03,0.0498719,0.0471156,,-1.049500e-03,-0.00277031
-1.049400e-03,0.0498625,0.0471937,,-1.049400e-03,-0.00265781
-1.049300e-03,0.0499313,0.0472281,,-1.049300e-03,-0.00269688
-1.049200e-03,0.0499156,0.0471438,,-1.049200e-03,-0.00276875
-1.049100e-03,0.0499219,0.0471375,,-1.049100e-03,-0.00276719
-1.049000e-03,0.049875,0.0471625,,-1.049000e-03,-0.00270313
-1.048900e-03,0.0498781,0.0470594,,-1.048900e-03,-0.00282188
-1.048800e-03,0.0499281,0.0471688,,-1.048800e-03,-0.00275156
-1.048700e-03,0.0499062,0.0471344,,-1.048700e-03,-0.00276875
-1.048600e-03,0.0498906,0.0471844,,-1.048600e-03,-0.00270156
-1.048500e-03,0.0498906,0.0471469,,-1.048500e-03,-0.00272344
-1.048400e-03,0.0499031,0.0472,,-1.048400e-03,-0.0027
-1.048300e-03,0.0499031,0.0471625,,-1.048300e-03,-0.00274688
-1.048200e-03,0.0499469,0.0471656,,-1.048200e-03,-0.0027625
-1.048100e-03,0.0499281,0.0472094,,-1.048100e-03,-0.00270937
-1.048000e-03,0.0498875,0.0471375,,-1.048000e-03,-0.00274531
-1.047900e-03,0.0498938,0.04715,,-1.047900e-03,-0.00273438
-1.047800e-03,0.0498469,0.0471781,,-1.047800e-03,-0.00266094
-1.047700e-03,0.0498781,0.0471937,,-1.047700e-03,-0.00268125
-1.047600e-03,0.0498406,0.0471656,,-1.047600e-03,-0.00265938
-1.047500e-03,0.0499062,0.0472313,,-1.047500e-03,-0.00267812
-1.047400e-03,0.0498594,0.0471,,-1.047400e-03,-0.00275312
-1.047300e-03,0.04995,0.0471656,,-1.047300e-03,-0.00277969
-1.047200e-03,0.0498656,0.0471688,,-1.047200e-03,-0.00268906
-1.047100e-03,0.0498656,0.0471969,,-1.047100e-03,-0.00265469
-1.047000e-03,0.0498656,0.0470938,,-1.047000e-03,-0.00275
-1.046900e-03,0.0499313,0.0471625,,-1.046900e-03,-0.00275781
-1.046800e-03,0.0498969,0.0472156,,-1.046800e-03,-0.00267031
-1.046700e-03,0.0499062,0.0472063,,-1.046700e-03,-0.00267344
-1.046600e-03,0.0499438,0.0471469,,-1.046600e-03,-0.00277344
-1.046500e-03,0.049925,0.0472031,,-1.046500e-03,-0.0027125
-1.046400e-03,0.0498719,0.0471531,,-1.046400e-03,-0.00270781
-1.046300e-03,0.0498875,0.0472406,,-1.046300e-03,-0.00261406
-1.046200e-03,0.0498969,0.0472406,,-1.046200e-03,-0.00264531
-1.046100e-03,0.049875,0.0472531,,-1.046100e-03,-0.00260781
-1.046000e-03,0.0498156,0.0471813,,-1.046000e-03,-0.00261875
-1.045900e-03,0.0498781,0.047125,,-1.045900e-03,-0.00276563
-1.045800e-03,0.049825,0.0471719,,-1.045800e-03,-0.00265313
-1.045700e-03,0.0498125,0.0472063,,-1.045700e-03,-0.00260625
-1.045600e-03,0.0497781,0.0471438,,-1.045600e-03,-0.00262656
-1.045500e-03,0.0498063,0.0471344,,-1.045500e-03,-0.00264531
-1.045400e-03,0.0498656,0.04725,,-1.045400e-03,-0.00258906
-1.045300e-03,0.0499156,0.0472688,,-1.045300e-03,-0.00264531
-1.045200e-03,0.0498938,0.0472531,,-1.045200e-03,-0.00261719
-1.045100e-03,0.0498781,0.0472344,,-1.045100e-03,-0.00265156
-1.045000e-03,0.0498969,0.047225,,-1.045000e-03,-0.00266563
-1.044900e-03,0.0498406,0.0471781,,-1.044900e-03,-0.00264063
-1.044800e-03,0.0498625,0.0471656,,-1.044800e-03,-0.00267188
-1.044700e-03,0.0498531,0.0472688,,-1.044700e-03,-0.00257813
-1.044600e-03,0.0498437,0.0472375,,-1.044600e-03,-0.00259844
-1.044500e-03,0.0498875,0.0472938,,-1.044500e-03,-0.00260312
-1.044400e-03,0.0498188,0.0472156,,-1.044400e-03,-0.00259375
-1.044300e-03,0.0498406,0.0472688,,-1.044300e-03,-0.0025625
-1.044200e-03,0.0498594,0.0471719,,-1.044200e-03,-0.00267812
-1.044100e-03,0.0498813,0.047225,,-1.044100e-03,-0.0026375
-1.044000e-03,0.0498219,0.0472625,,-1.044000e-03,-0.00257813
-1.043900e-03,0.0498531,0.0472313,,-1.043900e-03,-0.00259531
-1.043800e-03,0.0498344,0.0471906,,-1.043800e-03,-0.00262813
-1.043700e-03,0.0498313,0.0471281,,-1.043700e-03,-0.00268438
-1.043600e-03,0.0498437,0.0472594,,-1.043600e-03,-0.00256563
-1.043500e-03,0.0499,0.0472656,,-1.043500e-03,-0.00262656
-1.043400e-03,0.049825,0.0472188,,-1.043400e-03,-0.00261094
-1.043300e-03,0.0498156,0.0473063,,-1.043300e-03,-0.00248906
-1.043200e-03,0.04985,0.04725,,-1.043200e-03,-0.00258438
-1.043100e-03,0.0498281,0.0472156,,-1.043100e-03,-0.00259375
-1.043000e-03,0.0498063,0.0471875,,-1.043000e-03,-0.00260781
-1.042900e-03,0.0498563,0.0472156,,-1.042900e-03,-0.00264375
-1.042800e-03,0.0498813,0.0473,,-1.042800e-03,-0.00256406
-1.042700e-03,0.0498094,0.0472844,,-1.042700e-03,-0.00250938
-1.042600e-03,0.049825,0.0472,,-1.042600e-03,-0.00260469
-1.042500e-03,0.0498563,0.0473281,,-1.042500e-03,-0.00252656
-1.042400e-03,0.049875,0.0472688,,-1.042400e-03,-0.00260781
-1.042300e-03,0.0498813,0.0472063,,-1.042300e-03,-0.00266094
-1.042200e-03,0.0498375,0.0473,,-1.042200e-03,-0.00254062
-1.042100e-03,0.0498313,0.0472594,,-1.042100e-03,-0.00254375
-1.042000e-03,0.0498594,0.0472625,,-1.042000e-03,-0.00256563
-1.041900e-03,0.0498906,0.0472219,,-1.041900e-03,-0.00265
-1.041800e-03,0.0498531,0.0472906,,-1.041800e-03,-0.00253281
-1.041700e-03,0.0498,0.0472844,,-1.041700e-03,-0.00249375
-1.041600e-03,0.0497938,0.0471813,,-1.041600e-03,-0.00260156
-1.041500e-03,0.0497625,0.0472156,,-1.041500e-03,-0.00251406
-1.041400e-03,0.0498031,0.0472406,,-1.041400e-03,-0.00255156
-1.041300e-03,0.0498281,0.0473375,,-1.041300e-03,-0.002475
-1.041200e-03,0.0498063,0.0472938,,-1.041200e-03,-0.00252031
-1.041100e-03,0.0498219,0.0472562,,-1.041100e-03,-0.002575
-1.041000e-03,0.0497406,0.0472594,,-1.041000e-03,-0.00247031
-1.040900e-03,0.0498594,0.0472938,,-1.040900e-03,-0.00253906
-1.040800e-03,0.0497594,0.0472344,,-1.040800e-03,-0.00250156
-1.040700e-03,0.0498469,0.0472688,,-1.040700e-03,-0.00256875
-1.040600e-03,0.0497938,0.0472531,,-1.040600e-03,-0.00253594
-1.040500e-03,0.0498188,0.0473281,,-1.040500e-03,-0.00248281
-1.040400e-03,0.0498094,0.0472406,,-1.040400e-03,-0.00254688
-1.040300e-03,0.0498125,0.0472875,,-1.040300e-03,-0.00251094
-1.040200e-03,0.0498344,0.0473094,,-1.040200e-03,-0.00252344
-1.040100e-03,0.049825,0.0472969,,-1.040100e-03,-0.00250938
-1.040000e-03,0.0497781,0.0472562,,-1.040000e-03,-0.00249687
-1.039900e-03,0.0498469,0.0473031,,-1.039900e-03,-0.00253906
-1.039800e-03,0.0498156,0.0473156,,-1.039800e-03,-0.0025
-1.039700e-03,0.0498656,0.0472031,,-1.039700e-03,-0.00266094
-1.039600e-03,0.0497938,0.0473219,,-1.039600e-03,-0.00245781
-1.039500e-03,0.0499062,0.0472875,,-1.039500e-03,-0.00260156
-1.039400e-03,0.0497812,0.0472938,,-1.039400e-03,-0.00246719
-1.039300e-03,0.0497938,0.0473031,,-1.039300e-03,-0.00248281
-1.039200e-03,0.049825,0.04725,,-1.039200e-03,-0.00254688
-1.039100e-03,0.0497906,0.0471844,,-1.039100e-03,-0.00256406
-1.039000e-03,0.0498094,0.0473219,,-1.039000e-03,-0.00247344
-1.038900e-03,0.0498125,0.0472938,,-1.038900e-03,-0.0025
-1.038800e-03,0.0498,0.0473438,,-1.038800e-03,-0.00243594
-1.038700e-03,0.0498281,0.0473219,,-1.038700e-03,-0.00249375
-1.038600e-03,0.0497594,0.0473219,,-1.038600e-03,-0.00241406
-1.038500e-03,0.0497812,0.0473281,,-1.038500e-03,-0.00244531
-1.038400e-03,0.0497812,0.0473063,,-1.038400e-03,-0.00246094
-1.038300e-03,0.0498063,0.0472625,,-1.038300e-03,-0.00252812
-1.038200e-03,0.0498375,0.047225,,-1.038200e-03,-0.00259219
-1.038100e-03,0.0498313,0.047325,,-1.038100e-03,-0.00250781
-1.038000e-03,0.0497906,0.0473281,,-1.038000e-03,-0.002475
-1.037900e-03,0.0497,0.0472625,,-1.037900e-03,-0.00242969
-1.037800e-03,0.0497563,0.0472719,,-1.037800e-03,-0.00249844
-1.037700e-03,0.0497531,0.0473531,,-1.037700e-03,-0.00239844
-1.037600e-03,0.0497688,0.04725,,-1.037600e-03,-0.0025
-1.037500e-03,0.0497875,0.0473313,,-1.037500e-03,-0.00243281
-1.037400e-03,0.0498,0.0473406,,-1.037400e-03,-0.00243594
-1.037300e-03,0.0498375,0.047275,,-1.037300e-03,-0.00254844
-1.037200e-03,0.0498,0.0473094,,-1.037200e-03,-0.00247969
-1.037100e-03,0.049775,0.0473563,,-1.037100e-03,-0.0024
-1.037000e-03,0.0497875,0.04725,,-1.037000e-03,-0.00252344
-1.036900e-03,0.0498094,0.0473313,,-1.036900e-03,-0.00246406
-1.036800e-03,0.0497187,0.0472375,,-1.036800e-03,-0.00246719
-1.036700e-03,0.0497563,0.0472938,,-1.036700e-03,-0.0024375
-1.036600e-03,0.04975,0.0473219,,-1.036600e-03,-0.00242187
-1.036500e-03,0.0498313,0.0474063,,-1.036500e-03,-0.0024
-1.036400e-03,0.049775,0.0473094,,-1.036400e-03,-0.00243437
-1.036300e-03,0.0497375,0.0473563,,-1.036300e-03,-0.00235469
-1.036200e-03,0.0497656,0.0473156,,-1.036200e-03,-0.00243125
-1.036100e-03,0.0497594,0.0473187,,-1.036100e-03,-0.00243281
-1.036000e-03,0.0497875,0.0473313,,-1.036000e-03,-0.00243125
-1.035900e-03,0.0498063,0.0473156,,-1.035900e-03,-0.00248594
-1.035800e-03,0.0497063,0.0473187,,-1.035800e-03,-0.00237969
-1.035700e-03,0.0497406,0.0473031,,-1.035700e-03,-0.00240625
-1.035600e-03,0.0497906,0.04735,,-1.035600e-03,-0.00243437
-1.035500e-03,0.0497094,0.0473625,,-1.035500e-03,-0.00233594
-1.035400e-03,0.0497313,0.0473438,,-1.035400e-03,-0.00237813
-1.035300e-03,0.0497469,0.0473469,,-1.035300e-03,-0.00238594
-1.035200e-03,0.0497406,0.0473344,,-1.035200e-03,-0.00240469
